Detailed Statistics Departures  
Origin Airport: Atlanta, GA: Hartsfield-Jackson Atlanta International (ATL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","01/30/2017","0749","N248AK","SEA","07:05","07:12","335","367","7","07:47","35","0","0","39","0","0"
"AS","01/30/2017","0777","N433AS","SEA","18:40","18:32","335","356","-8","18:48","16","0","0","0","0","0"
"AS","01/30/2018","0745","N492AS","SEA","15:52","15:40","345","351","-12","15:52","12","0","0","0","0","0"
"AS","01/30/2019","0745","N486AS","SEA","15:00","14:52","345","326","-8","15:07","15","0","0","0","0","0"
"AS","01/31/2015","0745","N461AS","SEA","18:10","18:39","340","314","29","18:51","12","0","0","0","0","0"
"AS","01/31/2016","0745","N472AS","SEA","18:40","18:36","340","315","-4","18:50","14","0","0","0","0","0"
"AS","01/31/2016","0749","N483AS","SEA","07:00","06:57","335","310","-3","07:12","15","0","0","0","0","0"
"AS","01/31/2017","0749","N486AS","SEA","07:05","06:56","335","364","-9","07:15","19","0","0","20","0","0"
"AS","01/31/2017","0777","N440AS","SEA","18:40","18:31","335","355","-9","18:44","13","0","0","0","0","0"
"AS","01/31/2018","0745","N237AK","SEA","15:52","15:53","345","353","1","16:03","10","0","0","0","0","0"
"AS","01/31/2019","0745","N288AK","SEA","15:00","14:56","345","317","-4","15:12","16","0","0","0","0","0"
"AS","02/01/2015","0745","N409AS","SEA","18:10","18:08","340","322","-2","18:20","12","0","0","0","0","0"
"AS","02/01/2016","0745","N419AS","SEA","18:40","18:31","340","323","-9","18:53","22","0","0","0","0","0"
"AS","02/01/2016","0749","N407AS","SEA","07:00","06:59","335","317","-1","07:13","14","0","0","0","0","0"
"AS","02/01/2017","0749","N402AS","SEA","07:05","06:52","335","336","-13","07:04","12","0","0","0","0","0"
"AS","02/01/2017","0777","N266AK","SEA","18:40","18:37","335","347","-3","18:52","15","0","0","0","0","0"
"AS","02/01/2018","0745","N428AS","SEA","15:52","15:46","345","353","-6","16:02","16","0","0","0","0","0"
"AS","02/01/2019","0745","N435AS","SEA","15:00","14:49","345","324","-11","15:09","20","0","0","0","0","0"
"AS","02/01/2019","0785","N277AK","SEA","06:10","06:15","345","341","5","06:28","13","0","0","0","0","0"
"AS","02/02/2015","0745","N433AS","SEA","18:10","18:03","340","343","-7","18:19","16","0","0","0","0","0"
"AS","02/02/2016","0745","N440AS","SEA","18:40","18:45","340","314","5","19:00","15","0","0","0","0","0"
"AS","02/02/2016","0749","N433AS","SEA","07:00","06:58","335","316","-2","07:10","12","0","0","0","0","0"
"AS","02/02/2017","0749","N474AS","SEA","07:05","06:57","335","338","-8","07:08","11","0","0","0","0","0"
"AS","02/02/2017","0777","N491AS","SEA","18:40","18:36","335","345","-4","18:52","16","0","0","0","0","0"
"AS","02/02/2018","0745","N263AK","SEA","15:52","15:47","345","346","-5","16:03","16","0","0","0","0","0"
"AS","02/02/2019","0745","N428AS","SEA","15:00","15:10","345","316","10","15:24","14","0","0","0","0","0"
"AS","02/02/2019","0785","N237AK","SEA","06:10","06:12","345","308","2","06:25","13","0","0","0","0","0"
"AS","02/03/2015","0745","N435AS","SEA","18:10","18:04","340","350","-6","18:16","12","0","0","0","0","0"
"AS","02/03/2016","0745","N453AS","SEA","18:40","18:37","340","328","-3","18:50","13","0","0","0","0","0"
"AS","02/03/2016","0749","N407AS","SEA","07:00","08:20","335","313","80","08:41","21","0","58","0","0","0"
"AS","02/03/2017","0749","N479AS","SEA","07:05","06:53","335","338","-12","07:07","14","0","0","0","0","0"
"AS","02/03/2017","0777","N236AK","SEA","18:40","19:05","335","343","25","19:21","16","0","0","33","0","0"
"AS","02/03/2018","0745","N402AS","SEA","15:52","15:44","345","341","-8","15:56","12","0","0","0","0","0"
"AS","02/03/2019","0745","N285AK","SEA","15:00","14:56","345","322","-4","15:08","12","0","0","0","0","0"
"AS","02/03/2019","0785","N247AK","SEA","06:10","05:58","345","313","-12","06:10","12","0","0","0","0","0"
"AS","02/04/2015","0745","N403AS","SEA","18:10","18:04","340","340","-6","18:18","14","0","0","0","0","0"
"AS","02/04/2016","0745","N419AS","SEA","18:40","19:01","340","336","21","19:20","19","0","0","0","0","17"
"AS","02/04/2016","0749","N487AS","SEA","07:00","06:53","335","325","-7","07:10","17","0","0","0","0","0"
"AS","02/04/2017","0749","N556AS","SEA","07:05","06:59","335","331","-6","07:10","11","0","0","0","0","0"
"AS","02/04/2017","0777","N434AS","SEA","18:40","18:41","335","340","1","18:50","9","0","0","0","0","0"
"AS","02/04/2018","0745","N238AK","SEA","15:52","15:43","345","359","-9","16:03","20","0","0","0","0","0"
"AS","02/04/2019","0745","N266AK","SEA","15:00","15:43","350","335","43","16:06","23","0","0","0","0","28"
"AS","02/04/2019","0785","N419AS","SEA","06:10","06:29","350","380","19","06:47","18","0","0","30","0","19"
"AS","02/05/2015","0745","N464AS","SEA","18:10","18:14","340","336","4","18:34","20","0","0","0","0","0"
"AS","02/05/2016","0745","N435AS","SEA","18:40","18:35","340","322","-5","18:48","13","0","0","0","0","0"
"AS","02/05/2016","0749","N472AS","SEA","07:00","07:06","335","313","6","07:19","13","0","0","0","0","0"
"AS","02/05/2017","0749","N265AK","SEA","07:05","07:03","335","362","-2","07:16","13","0","0","25","0","0"
"AS","02/05/2017","0777","N419AS","SEA","18:40","19:00","335","366","20","19:16","16","0","0","31","0","20"
"AS","02/05/2018","0745","N464AS","SEA","15:52","15:47","345","340","-5","16:07","20","0","0","0","0","0"
"AS","02/05/2019","0745","N408AS","SEA","15:00","15:12","350","323","12","15:29","17","0","0","0","0","0"
"AS","02/05/2019","0785","N471AS","SEA","06:10","06:31","350","340","21","06:42","11","0","0","0","0","0"
"AS","02/06/2015","0745","N453AS","SEA","18:10","18:07","340","331","-3","18:20","13","0","0","0","0","0"
"AS","02/06/2016","0745","N440AS","SEA","18:40","18:28","340","329","-12","18:40","12","0","0","0","0","0"
"AS","02/06/2016","0749","N408AS","SEA","07:00","06:55","335","333","-5","07:13","18","0","0","0","0","0"
"AS","02/06/2017","0749","N237AK","SEA","07:05","07:02","335","330","-3","07:14","12","0","0","0","0","0"
"AS","02/06/2017","0777","N472AS","SEA","18:40","00:00","335","0","0","00:00","0","0","0","0","0","0"
"AS","02/06/2018","0745","N459AS","SEA","15:52","15:43","345","357","-9","16:03","20","0","0","0","0","0"
"AS","02/06/2019","0745","N525AS","SEA","15:00","15:23","350","332","23","15:40","17","0","0","0","0","0"
"AS","02/07/2015","0745","N457AS","SEA","18:10","18:16","340","328","6","18:32","16","0","0","0","0","0"
"AS","02/07/2016","0745","N483AS","SEA","18:40","18:50","340","318","10","19:02","12","0","0","0","0","0"
"AS","02/07/2016","0749","N442AS","SEA","07:00","06:56","335","323","-4","07:04","8","0","0","0","0","0"
"AS","02/07/2017","0749","N472AS","SEA","07:05","07:05","335","387","0","07:19","14","0","0","52","0","0"
"AS","02/07/2017","0777","N224AK","SEA","18:40","19:44","335","357","64","20:06","22","8","0","22","0","56"
"AS","02/07/2018","0745","N238AK","SEA","15:52","16:03","345","343","11","16:24","21","0","0","0","0","0"
"AS","02/07/2019","0745","N292AK","SEA","15:00","14:58","350","358","-2","15:22","24","0","0","0","0","0"
"AS","02/08/2015","0745","N467AS","SEA","18:10","18:21","340","328","11","18:33","12","0","0","0","0","0"
"AS","02/08/2016","0745","N546AS","SEA","18:40","18:40","340","331","0","18:56","16","0","0","0","0","0"
"AS","02/08/2016","0749","N592AS","SEA","07:00","06:58","335","322","-2","07:14","16","0","0","0","0","0"
"AS","02/08/2017","0749","N461AS","SEA","07:05","06:56","335","375","-9","07:19","23","0","0","31","0","0"
"AS","02/08/2017","0777","N413AS","SEA","18:40","19:47","335","365","67","20:03","16","0","0","30","0","67"
"AS","02/08/2018","0745","N407AS","SEA","15:52","15:50","345","355","-2","16:07","17","0","0","0","0","0"
"AS","02/08/2019","0745","N247AK","SEA","15:00","15:01","350","357","1","15:18","17","0","0","0","0","0"
"AS","02/09/2015","0745","N409AS","SEA","18:10","18:12","340","325","2","18:23","11","0","0","0","0","0"
"AS","02/09/2016","0745","N469AS","SEA","18:40","18:53","340","331","13","19:07","14","0","0","0","0","0"
"AS","02/09/2016","0749","N474AS","SEA","07:00","06:52","335","334","-8","07:11","19","0","0","0","0","0"
"AS","02/09/2017","0749","N644AS","SEA","07:05","07:00","335","367","-5","07:14","14","0","0","27","0","0"
"AS","02/09/2017","0777","N492AS","SEA","18:40","18:33","335","337","-7","18:48","15","0","0","0","0","0"
"AS","02/09/2018","0745","N280AK","SEA","15:52","15:44","345","334","-8","15:56","12","0","0","0","0","0"
"AS","02/09/2019","0745","N248AK","SEA","15:00","16:23","350","340","83","16:38","15","0","0","0","0","73"
"AS","02/10/2015","0745","N402AS","SEA","18:10","18:14","340","333","4","18:29","15","0","0","0","0","0"
"AS","02/10/2016","0745","N469AS","SEA","18:40","18:52","340","338","12","19:04","12","0","0","0","0","0"
"AS","02/10/2016","0749","N408AS","SEA","07:00","07:01","335","337","1","07:21","20","0","0","0","0","0"
"AS","02/10/2017","0749","N477AS","SEA","07:05","06:59","335","344","-6","07:15","16","0","0","0","0","0"
"AS","02/10/2017","0777","N464AS","SEA","18:40","18:39","335","339","-1","18:57","18","0","0","0","0","0"
"AS","02/10/2018","0745","N224AK","SEA","15:52","15:45","345","320","-7","15:57","12","0","0","0","0","0"
"AS","02/10/2019","0745","N287AK","SEA","15:00","16:23","350","341","83","16:49","26","74","0","0","0","0"
"AS","02/11/2015","0745","N457AS","SEA","18:10","18:07","340","329","-3","18:23","16","0","0","0","0","0"
"AS","02/11/2016","0745","N492AS","SEA","18:40","18:33","340","346","-7","18:53","20","0","0","0","0","0"
"AS","02/11/2016","0749","N440AS","SEA","07:00","07:00","335","353","0","07:20","20","0","0","18","0","0"
"AS","02/11/2017","0749","N491AS","SEA","07:05","06:57","335","330","-8","07:11","14","0","0","0","0","0"
"AS","02/11/2017","0777","N471AS","SEA","18:40","18:38","335","320","-2","18:51","13","0","0","0","0","0"
"AS","02/11/2018","0745","N275AK","SEA","15:52","16:10","345","331","18","16:35","25","0","0","0","0","0"
"AS","02/11/2019","0745","N297AK","SEA","15:00","15:35","350","0","35","15:52","17","0","0","0","0","0"
"AS","02/12/2015","0745","N409AS","SEA","18:10","18:09","340","337","-1","18:33","24","0","0","0","0","0"
"AS","02/12/2016","0745","N593AS","SEA","18:40","18:33","340","354","-7","18:50","17","0","0","0","0","0"
"AS","02/12/2016","0749","N435AS","SEA","07:00","06:56","335","354","-4","07:10","14","0","0","15","0","0"
"AS","02/12/2017","0749","N236AK","SEA","07:05","07:54","335","329","49","08:05","11","43","0","0","0","0"
"AS","02/12/2017","0777","N435AS","SEA","18:40","18:32","335","329","-8","18:45","13","0","0","0","0","0"
"AS","02/12/2018","0745","N274AK","SEA","15:52","15:46","345","314","-6","15:57","11","0","0","0","0","0"
"AS","02/12/2019","0745","N553AS","SEA","15:00","16:17","350","373","77","16:32","15","7","0","23","0","70"
"AS","02/13/2015","0745","N423AS","SEA","18:10","18:09","340","338","-1","18:24","15","0","0","0","0","0"
"AS","02/13/2016","0745","N492AS","SEA","18:40","18:33","340","364","-7","18:45","12","0","0","17","0","0"
"AS","02/13/2016","0749","N474AS","SEA","07:00","06:56","335","346","-4","07:10","14","0","0","0","0","0"
"AS","02/13/2017","0749","N492AS","SEA","07:05","06:54","335","316","-11","07:09","15","0","0","0","0","0"
"AS","02/13/2017","0777","N457AS","SEA","18:40","18:35","335","314","-5","18:50","15","0","0","0","0","0"
"AS","02/13/2018","0745","N273AK","SEA","15:52","15:47","345","314","-5","15:59","12","0","0","0","0","0"
"AS","02/13/2019","0745","N546AS","SEA","15:00","15:01","350","340","1","15:17","16","0","0","0","0","0"
"AS","02/14/2015","0745","N402AS","SEA","18:10","18:12","340","333","2","18:22","10","0","0","0","0","0"
"AS","02/14/2016","0745","N408AS","SEA","18:40","18:46","350","346","6","18:57","11","0","0","0","0","0"
"AS","02/14/2016","0749","N479AS","SEA","07:00","06:55","345","329","-5","07:08","13","0","0","0","0","0"
"AS","02/14/2017","0749","N442AS","SEA","07:05","06:59","335","356","-6","07:42","43","0","0","15","0","0"
"AS","02/14/2017","0777","N433AS","SEA","18:40","18:39","335","321","-1","18:54","15","0","0","0","0","0"
"AS","02/14/2018","0745","N247AK","SEA","15:52","18:12","345","344","140","18:26","14","0","0","3","0","136"
"AS","02/14/2019","0745","N407AS","SEA","15:00","15:05","350","354","5","15:32","27","0","0","0","0","0"
"AS","02/15/2015","0745","N403AS","SEA","18:10","18:07","340","336","-3","18:20","13","0","0","0","0","0"
"AS","02/15/2016","0745","N535AS","SEA","18:40","18:34","350","366","-6","18:45","11","0","0","0","0","0"
"AS","02/15/2016","0749","N585AS","SEA","07:00","06:58","345","347","-2","07:11","13","0","0","0","0","0"
"AS","02/15/2017","0749","N457AS","SEA","07:05","07:00","335","329","-5","07:19","19","0","0","0","0","0"
"AS","02/15/2017","0777","N263AK","SEA","18:40","18:38","335","320","-2","18:48","10","0","0","0","0","0"
"AS","02/15/2018","0745","N274AK","SEA","15:52","15:39","345","362","-13","16:02","23","0","0","0","0","0"
"AS","02/15/2019","0745","N248AK","SEA","15:00","15:08","350","348","8","15:37","29","0","0","0","0","0"
"AS","02/16/2015","0745","N419AS","SEA","18:10","18:26","340","328","16","18:45","19","0","0","0","0","0"
"AS","02/16/2016","0745","N579AS","SEA","18:40","18:35","350","358","-5","18:50","15","0","0","0","0","0"
"AS","02/16/2016","0749","N536AS","SEA","07:00","06:58","345","361","-2","07:15","17","0","0","0","0","0"
"AS","02/16/2017","0749","N528AS","SEA","07:05","06:57","335","330","-8","07:14","17","0","0","0","0","0"
"AS","02/16/2017","0777","N251AK","SEA","18:40","19:15","335","316","35","19:35","20","0","0","0","0","16"
"AS","02/16/2018","0745","N419AS","SEA","15:52","15:41","345","367","-11","15:59","18","0","0","0","0","0"
"AS","02/16/2019","0745","N267AK","SEA","15:00","15:11","350","322","11","15:25","14","0","0","0","0","0"
"AS","02/17/2015","0745","N459AS","SEA","18:10","18:09","340","340","-1","18:26","17","0","0","0","0","0"
"AS","02/17/2016","0745","N468AS","SEA","18:40","18:36","350","352","-4","18:53","17","0","0","0","0","0"
"AS","02/17/2016","0749","N478AS","SEA","07:00","06:58","345","340","-2","07:12","14","0","0","0","0","0"
"AS","02/17/2017","0749","N407AS","SEA","07:05","07:06","335","305","1","07:19","13","0","0","0","0","0"
"AS","02/17/2017","0777","N483AS","SEA","18:40","18:46","335","324","6","19:01","15","0","0","0","0","0"
"AS","02/17/2018","0745","N267AK","SEA","15:52","15:49","345","356","-3","16:01","12","0","0","0","0","0"
"AS","02/17/2019","0745","N260AK","SEA","15:00","15:09","350","318","9","15:25","16","0","0","0","0","0"
"AS","02/18/2015","0745","N469AS","SEA","18:10","18:06","340","364","-4","18:31","25","0","0","20","0","0"
"AS","02/18/2016","0745","N486AS","SEA","18:40","18:34","350","332","-6","18:53","19","0","0","0","0","0"
"AS","02/18/2016","0749","N526AS","SEA","07:00","06:56","345","336","-4","07:18","22","0","0","0","0","0"
"AS","02/18/2017","0749","N253AK","SEA","07:05","07:01","335","304","-4","07:12","11","0","0","0","0","0"
"AS","02/18/2017","0777","N267AK","SEA","18:40","18:37","335","301","-3","18:50","13","0","0","0","0","0"
"AS","02/18/2018","0745","N284AK","SEA","15:52","15:44","345","327","-8","15:54","10","0","0","0","0","0"
"AS","02/18/2019","0745","N275AK","SEA","15:00","14:59","350","335","-1","15:21","22","0","0","0","0","0"
"AS","02/19/2015","0745","N403AS","SEA","18:10","18:06","340","357","-4","18:26","20","0","0","0","0","0"
"AS","02/19/2016","0745","N461AS","SEA","18:40","18:50","350","361","10","19:05","15","10","0","11","0","0"
"AS","02/19/2016","0749","N513AS","SEA","07:00","06:58","345","355","-2","07:13","15","0","0","0","0","0"
"AS","02/19/2017","0749","N423AS","SEA","07:05","06:58","335","314","-7","07:10","12","0","0","0","0","0"
"AS","02/19/2017","0777","N260AK","SEA","18:40","18:46","335","318","6","18:59","13","0","0","0","0","0"
"AS","02/19/2018","0745","N281AK","SEA","15:52","15:56","345","314","4","16:09","13","0","0","0","0","0"
"AS","02/19/2019","0745","N236AK","SEA","15:00","18:50","350","326","230","19:03","13","206","0","0","0","0"
"AS","02/20/2015","0745","N440AS","SEA","18:10","18:09","340","332","-1","18:25","16","0","0","0","0","0"
"AS","02/20/2016","0745","N403AS","SEA","18:40","18:33","350","334","-7","18:46","13","0","0","0","0","0"
"AS","02/20/2016","0749","N459AS","SEA","07:00","06:58","345","334","-2","07:10","12","0","0","0","0","0"
"AS","02/20/2017","0749","N479AS","SEA","07:05","06:58","335","316","-7","07:15","17","0","0","0","0","0"
"AS","02/20/2017","0777","N248AK","SEA","18:40","18:34","335","331","-6","18:47","13","0","0","0","0","0"
"AS","02/20/2018","0745","N468AS","SEA","15:52","15:52","345","320","0","16:12","20","0","0","0","0","0"
"AS","02/20/2019","0745","N282AK","SEA","15:00","15:01","350","333","1","15:24","23","0","0","0","0","0"
"AS","02/21/2015","0745","N402AS","SEA","18:10","18:16","340","309","6","18:25","9","0","0","0","0","0"
"AS","02/21/2016","0745","N487AS","SEA","18:40","18:33","350","327","-7","18:44","11","0","0","0","0","0"
"AS","02/21/2016","0749","N467AS","SEA","07:00","06:58","345","319","-2","07:08","10","0","0","0","0","0"
"AS","02/21/2017","0749","N527AS","SEA","07:05","07:06","335","330","1","07:18","12","0","0","0","0","0"
"AS","02/21/2017","0777","N238AK","SEA","18:40","18:37","335","322","-3","18:50","13","0","0","0","0","0"
"AS","02/21/2018","0745","N407AS","SEA","15:52","15:43","345","327","-9","16:02","19","0","0","0","0","0"
"AS","02/21/2019","0745","N292AK","SEA","15:00","15:12","350","307","12","15:26","14","0","0","0","0","0"
"AS","02/22/2015","0745","N409AS","SEA","18:10","18:09","340","329","-1","18:25","16","0","0","0","0","0"
"AS","02/22/2016","0745","N478AS","SEA","18:40","18:37","350","311","-3","18:49","12","0","0","0","0","0"
"AS","02/22/2016","0749","N579AS","SEA","07:00","06:59","345","306","-1","07:11","12","0","0","0","0","0"
"AS","02/22/2017","0749","N468AS","SEA","07:05","07:02","335","331","-3","07:13","11","0","0","0","0","0"
"AS","02/22/2017","0777","N253AK","SEA","18:40","18:32","335","322","-8","18:42","10","0","0","0","0","0"
"AS","02/22/2018","0745","N248AK","SEA","15:52","15:46","345","326","-6","16:02","16","0","0","0","0","0"
"AS","02/22/2019","0745","N293AK","SEA","15:00","15:12","350","313","12","15:28","16","0","0","0","0","0"
"AS","02/23/2015","0745","N403AS","SEA","18:10","18:10","340","321","0","18:26","16","0","0","0","0","0"
"AS","02/23/2016","0745","N402AS","SEA","18:40","18:37","350","334","-3","19:09","32","0","0","0","0","0"
"AS","02/23/2016","0749","N486AS","SEA","07:00","06:55","345","320","-5","07:09","14","0","0","0","0","0"
"AS","02/23/2017","0749","N644AS","SEA","07:05","07:01","335","334","-4","07:12","11","0","0","0","0","0"
"AS","02/23/2017","0777","N468AS","SEA","18:40","18:37","335","304","-3","18:48","11","0","0","0","0","0"
"AS","02/23/2018","0745","N407AS","SEA","15:52","16:20","345","323","28","16:42","22","0","0","0","0","0"
"AS","02/23/2019","0745","N442AS","SEA","15:00","15:39","350","416","39","16:10","31","3","0","66","0","36"
"AS","02/24/2015","0745","N461AS","SEA","18:10","18:06","340","327","-4","18:18","12","0","0","0","0","0"
"AS","02/24/2016","0745","N471AS","SEA","18:40","18:37","350","332","-3","18:56","19","0","0","0","0","0"
"AS","02/24/2016","0749","N431AS","SEA","07:00","07:00","345","0","0","08:14","74","0","0","0","0","0"
"AS","02/24/2017","0749","N253AK","SEA","07:05","06:56","335","310","-9","07:10","14","0","0","0","0","0"
"AS","02/24/2017","0777","N494AS","SEA","18:40","18:42","335","307","2","18:54","12","0","0","0","0","0"
"AS","02/24/2018","0745","N419AS","SEA","15:52","15:58","345","312","6","16:13","15","0","0","0","0","0"
"AS","02/24/2019","0745","N224AK","SEA","15:00","15:09","350","361","9","15:25","16","9","0","11","0","0"
"AS","02/25/2015","0745","N453AS","SEA","18:10","18:31","340","355","21","19:20","49","0","0","36","0","0"
"AS","02/25/2016","0745","N487AS","SEA","18:40","18:34","350","314","-6","18:49","15","0","0","0","0","0"
"AS","02/25/2016","0749","N478AS","SEA","07:00","06:58","345","360","-2","07:47","49","0","0","0","0","0"
"AS","02/25/2017","0749","N267AK","SEA","07:05","07:12","335","331","7","07:31","19","0","0","0","0","0"
"AS","02/25/2017","0777","N409AS","SEA","18:40","19:16","335","330","36","19:34","18","0","0","1","0","30"
"AS","02/25/2018","0745","N265AK","SEA","15:52","16:01","345","340","9","16:22","21","0","0","0","0","0"
"AS","02/25/2019","0745","N251AK","SEA","15:00","14:56","350","347","-4","15:17","21","0","0","0","0","0"
"AS","02/26/2015","0745","N403AS","SEA","18:10","18:34","340","325","24","19:02","28","0","0","0","0","0"
"AS","02/26/2016","0745","N494AS","SEA","18:40","18:37","350","324","-3","18:49","12","0","0","0","0","0"
"AS","02/26/2016","0749","N477AS","SEA","07:00","07:00","345","317","0","07:12","12","0","0","0","0","0"
"AS","02/26/2017","0749","N495AS","SEA","07:05","06:59","335","341","-6","07:13","14","0","0","0","0","0"
"AS","02/26/2017","0777","N247AK","SEA","18:40","18:37","335","319","-3","18:50","13","0","0","0","0","0"
"AS","02/26/2018","0745","N260AK","SEA","15:52","15:45","345","339","-7","16:06","21","0","0","0","0","0"
"AS","02/26/2019","0745","N435AS","SEA","15:00","14:57","350","350","-3","15:18","21","0","0","0","0","0"
"AS","02/27/2015","0745","N453AS","SEA","18:10","18:22","340","308","12","18:38","16","0","0","0","0","0"
"AS","02/27/2016","0745","N525AS","SEA","18:40","19:19","350","311","39","19:33","14","0","0","0","0","0"
"AS","02/27/2016","0749","N471AS","SEA","07:00","06:58","345","317","-2","07:10","12","0","0","0","0","0"
"AS","02/27/2017","0749","N478AS","SEA","07:05","07:07","335","314","2","07:20","13","0","0","0","0","0"
"AS","02/27/2017","0777","N267AK","SEA","18:40","18:37","335","339","-3","18:49","12","0","0","0","0","0"
